Location; Date; Temperature;
Malaga,29,2012-02-25
Alicante,36,2019-05-24
Avila,44,2011-12-26
Castellon,-13,2016-12-16
Huesca,9,2020-05-20
Caceres,-15,2010-05-14
Huesca,-16,2014-11-06
Badajoz,41,2014-09-26
Salamanca,26,2019-08-11
Cantabria,6,2016-07-17
Lugo,-7,2015-03-04
Jaen,22,2014-01-12
La Rioja,20,2018-03-06
Pontevedra,10,2021-02-25
Alicante,46,2018-07-22
Huesca,44,2013-01-03
Leon,-7,2020-12-19
Lerida,-19,2018-09-24
Almeria,8,2021-06-06
Las Palmas,37,2010-09-22
Caceres,25,2018-12-24
Palencia,35,2020-08-20
Orense,34,2021-04-22
Soria,49,2011-01-29
Islas Baleares,47,2012-02-14
Madrid,17,2011-07-04
Cordoba,18,2016-02-12
Cantabria,44,2018-05-10
Pontevedra,47,2012-11-12
Zamora,27,2020-08-04
Alava,16,2012-07-15
Huesca,-9,2018-10-28
Tarragona,2,2015-09-17
Sevilla,-3,2019-10-12
Badajoz,34,2014-02-21
Navarra,38,2020-08-02
Islas Baleares,49,2017-05-03
Guadalajara,29,2019-06-19
Vizcaya,-7,2018-08-05
Badajoz,-18,2014-09-27
Pontevedra,32,2012-10-17
Albacete,11,2014-09-02
Cuenca,41,2017-03-28
Alicante,40,2016-03-31
Salamanca,16,2010-01-19
Gerona,14,2019-12-18
Almeria,40,2012-03-29
Orense,44,2010-06-03
Soria,-10,2011-07-25
Almeria,15,2021-05-07
Cuenca,40,2015-02-06
Lerida,-19,2014-06-22
Las Palmas,47,2018-06-22
Guipuzcoa,-11,2015-11-01
Madrid,23,2017-01-20
Cuenca,-2,2010-11-05
Salamanca,13,2011-05-03
Guipuzcoa,13,2012-01-30
Valladolid,-1,2017-01-30
Barcelona,33,2017-10-18
Almeria,17,2019-08-23
Teruel,-3,2014-11-07
Huesca,4,2016-03-15
Islas Baleares,32,2017-02-28
Almeria,-3,2020-07-25
Orense,43,2016-03-13
Burgos,29,2013-06-27
Islas Baleares,36,2014-09-23
Madrid,47,2017-03-22
Leon,47,2020-06-11
Cordoba,12,2013-10-10
Cadiz,17,2020-09-21
Castellon,41,2011-04-06
Guadalajara,-5,2013-08-24
Sevilla,28,2015-06-29
Cuenca,14,2016-03-20
Gerona,46,2014-09-16
Guadalajara,29,2017-07-14
Granada,-16,2013-02-11
Ciudad Real,-5,2021-10-03
Navarra,11,2017-12-13
Avila,-2,2018-01-21
Zamora,7,2016-04-12
Cordoba,9,2014-08-01
Alava,-19,2010-04-26
Guipuzcoa,35,2021-09-22
Badajoz,18,2012-01-11
Teruel,-6,2011-07-19
Cadiz,36,2016-02-17
La Coruna,-19,2016-11-23
Palencia,16,2012-02-09
Huelva,27,2015-08-07
Guipuzcoa,3,2013-11-30
Jaen,24,2013-02-20
Zamora,36,2013-04-03
Burgos,18,2021-12-13
La Rioja,42,2011-12-28
Palencia,-8,2019-05-25
Granada,40,2019-08-06
Granada,49,2019-09-10
Guadalajara,7,2016-01-15
Cadiz,45,2010-05-08
Gerona,4,2014-11-06
Guadalajara,-2,2012-02-07
Guadalajara,32,2011-01-27
Barcelona,6,2014-09-19
Malaga,21,2013-11-23
La Rioja,12,2020-05-18
Albacete,23,2017-12-20
Teruel,9,2020-09-25
Teruel,28,2013-08-19
Madrid,33,2013-03-03
Castellon,4,2016-07-09
Palencia,4,2015-06-17
Almeria,11,2011-05-23
Cantabria,0,2013-11-23
Soria,16,2018-12-13
Las Palmas,30,2018-12-19
Salamanca,-9,2021-01-26
Vizcaya,-20,2013-02-22
Alava,-7,2019-04-07
Granada,5,2010-03-04
Cuenca,29,2012-07-20
Zaragoza,14,2014-09-26
Caceres,-11,2010-04-19
Granada,48,2019-08-18
La Coruna,-20,2013-10-29
Huelva,18,2015-11-10
Santa Cruz de Tenerife,40,2018-02-03
Islas Baleares,40,2019-02-10
Orense,8,2012-03-26
Soria,33,2011-03-26
Granada,47,2014-04-12
Madrid,-15,2010-05-06
Albacete,37,2019-03-14
Toledo,6,2012-11-18
Alava,-3,2020-03-25
Vizcaya,24,2011-03-13
Islas Baleares,11,2017-06-26
Vizcaya,21,2013-02-07
Avila,-12,2011-12-09
Orense,5,2014-08-19
Huelva,19,2021-07-07
La Rioja,9,2010-08-27
Badajoz,36,2020-06-15
La Coruna,40,2020-10-31
Cordoba,1,2012-06-21
Orense,48,2016-03-15
Huesca,-4,2011-11-15
Teruel,32,2017-03-09
Granada,30,2021-09-28
Santa Cruz de Tenerife,44,2019-02-14
Sevilla,27,2016-07-01
Guipuzcoa,32,2021-01-05
Cantabria,12,2020-04-29
Zaragoza,-9,2016-01-25
Lerida,16,2010-10-17
Navarra,35,2021-10-08
Orense,-13,2013-07-20
Almeria,44,2017-12-05
Caceres,2,2011-01-11
Cantabria,21,2016-06-18
Zaragoza,18,2019-01-02
Soria,24,2015-02-05
Las Palmas,17,2010-05-07
Granada,-5,2014-02-22
Asturias,9,2013-07-05
Las Palmas,-6,2011-12-28
Salamanca,-1,2020-03-09
Alicante,-13,2015-11-07
Cuenca,49,2011-10-26
Valladolid,13,2013-07-28
La Rioja,2,2013-12-30
Toledo,24,2010-07-31
La Rioja,-9,2014-09-11
Leon,9,2011-01-29
Teruel,16,2012-07-08
Jaen,9,2015-10-03
Teruel,-17,2018-12-12
Guadalajara,17,2013-01-15
Gerona,17,2019-09-29
Navarra,-6,2019-11-03
Cantabria,-13,2014-03-19
La Rioja,22,2017-06-30
Navarra,0,2018-09-14
Cordoba,10,2018-06-10
Teruel,31,2014-08-27
Cuenca,17,2021-09-25
Barcelona,14,2010-02-19
Asturias,32,2020-05-01
Guadalajara,4,2013-03-18
Granada,-6,2018-02-08
Cantabria,28,2014-12-02
Islas Baleares,-20,2012-03-21
Gerona,16,2019-02-07
Valladolid,26,2019-01-29
Las Palmas,-12,2016-09-14
Almeria,39,2010-06-14
Teruel,8,2012-10-21
Avila,3,2019-04-15
Malaga,-5,2021-06-06
Pontevedra,-1,2018-04-18
La Rioja,-18,2020-09-19
Zaragoza,-18,2018-10-20
Zaragoza,25,2021-11-30
Cantabria,6,2011-12-14
Malaga,33,2015-02-28
Salamanca,26,2016-02-02
Valladolid,30,2013-12-11
Sevilla,49,2010-02-08
Islas Baleares,-4,2021-06-09
Barcelona,38,2021-01-04
Lugo,-13,2011-06-11
Lerida,11,2010-01-05
Navarra,27,2011-02-12
Valladolid,43,2016-11-25
Asturias,-6,2014-06-01
Ciudad Real,-16,2015-09-06
Cadiz,45,2016-05-03
Palencia,1,2012-08-26
Las Palmas,41,2021-01-15
Cuenca,-2,2015-06-21
Asturias,38,2019-04-04
Caceres,-20,2019-05-23
Islas Baleares,12,2016-09-18
Cordoba,-12,2013-03-21
Asturias,0,2018-02-24
Islas Baleares,-6,2018-09-01
Jaen,39,2014-02-18
Pontevedra,35,2019-06-09
Valencia,31,2021-11-20
Burgos,10,2014-01-10
Castellon,-6,2010-04-30
Toledo,45,2016-05-18
Asturias,40,2012-03-10
Las Palmas,31,2014-06-07
Lerida,49,2012-10-02
Salamanca,17,2011-10-03
Sevilla,-2,2018-02-06
Santa Cruz de Tenerife,7,2014-12-07
Guadalajara,37,2012-10-08
Malaga,2,2012-08-21
Badajoz,35,2020-09-19
Ciudad Real,2,2016-08-22
Albacete,29,2012-05-03
Sevilla,-15,2016-12-13
Palencia,-3,2020-06-14
Cadiz,21,2015-02-15
Huesca,45,2013-01-14
La Coruna,0,2021-09-30
Alicante,41,2013-04-28
Salamanca,8,2015-07-10
Navarra,49,2021-07-08
Zamora,2,2014-01-21
Cantabria,30,2011-10-18
Toledo,13,2010-08-09
Avila,21,2020-02-24
Zamora,2,2021-01-03
Zaragoza,9,2014-11-22
La Coruna,18,2012-07-13
Toledo,39,2015-07-27
Almeria,48,2018-10-02
Ciudad Real,49,2014-06-11
Vizcaya,-6,2016-06-15
Soria,30,2021-09-01
Alicante,21,2018-07-03
Soria,-20,2017-01-03
Cordoba,-13,2017-02-23
Madrid,23,2021-02-06
Huelva,43,2016-04-19
Gerona,41,2013-05-31
Madrid,18,2017-03-09
La Coruna,21,2011-07-28
Islas Baleares,-7,2018-05-11
Santa Cruz de Tenerife,34,2015-06-07
Barcelona,29,2014-07-16
Salamanca,-2,2014-10-01
Zaragoza,9,2011-03-01
Orense,15,2010-04-15
Tarragona,33,2013-06-18
Caceres,47,2017-04-14
Cuenca,39,2020-10-11
Alicante,-15,2021-12-11
Teruel,0,2020-10-23
Almeria,-9,2016-01-18
Islas Baleares,1,2017-01-20
Caceres,-10,2019-12-22
Caceres,-16,2014-06-22
Zamora,-4,2010-04-26
Lerida,2,2018-10-22
Zamora,18,2012-09-29
Granada,42,2014-06-25
Asturias,19,2017-12-15
Santa Cruz de Tenerife,31,2012-07-25
Palencia,29,2016-06-03
Castellon,33,2021-10-07
Avila,5,2016-12-02
Lugo,46,2013-12-13
Leon,10,2013-03-23
Alava,6,2015-07-27
La Coruna,11,2011-02-11
Cantabria,2,2013-07-03
Navarra,46,2018-09-01
Navarra,27,2016-09-28
Madrid,5,2016-06-29
Islas Baleares,-20,2016-02-11
Vizcaya,23,2013-12-10
Islas Baleares,34,2020-02-21
Valencia,37,2019-02-06
Las Palmas,-1,2017-01-12
Soria,34,2010-10-09
Cordoba,30,2019-08-28
Vizcaya,-16,2021-07-22
Madrid,26,2021-09-24
Asturias,-12,2012-01-20
Gerona,24,2018-08-15
Cadiz,28,2010-09-24
Orense,-6,2017-12-08
Cantabria,20,2010-06-17
Navarra,-10,2020-10-24
Castellon,46,2020-07-25
Avila,39,2017-10-20
Sevilla,-2,2015-11-24
Segovia,10,2016-03-06
Santa Cruz de Tenerife,15,2018-12-13
Cordoba,43,2012-04-26
Alicante,-12,2013-01-03
La Coruna,-3,2016-05-26
Navarra,-11,2015-12-03
Islas Baleares,34,2011-10-24
Madrid,22,2018-07-19
Murcia,8,2016-01-08
La Coruna,-7,2011-03-17
Santa Cruz de Tenerife,-11,2010-12-04
Orense,43,2010-10-03
Sevilla,28,2016-12-10
Lugo,-8,2015-11-26
Jaen,94,2020-08-13
Las Palmas,-4,2019-04-19
Castellon,3,2012-08-07
Vizcaya,35,2012-07-27
Guadalajara,14,2020-12-06
Castellon,6,2013-02-01
Santa Cruz de Tenerife,-2,2011-11-16
Alava,-9,2021-07-02
Leon,-16,2018-03-04
Islas Baleares,27,2018-11-26
Huesca,-20,2019-09-30
Las Palmas,18,2013-01-11
Ciudad Real,6,2011-12-03
Orense,-15,2013-10-03
Toledo,41,2020-07-30
Cadiz,1,2015-07-15
Valladolid,1,2015-05-04
Valencia,45,2011-03-13
Cordoba,16,2013-06-29
Salamanca,1,2013-08-26
Guipuzcoa,-12,2010-02-26
Valladolid,-8,2019-09-02
Huesca,23,2012-11-20
Almeria,-5,2014-05-28
Zamora,15,2016-09-20
Jaen,4,2015-05-24
Asturias,49,2020-04-03
Huelva,39,2013-07-31
Madrid,2,2013-10-12
Almeria,38,2020-02-01
Zaragoza,21,2017-07-24
Lerida,-4,2015-10-19
Sevilla,-90,2013-07-08
Huelva,17,2014-12-06
Castellon,11,2018-05-25
Santa Cruz de Tenerife,46,2010-03-05
La Coruna,23,2010-03-02
Segovia,-7,2010-12-26
Valencia,8,2021-11-04
Orense,49,2019-04-07
Murcia,-2,2018-04-20
Albacete,-16,2019-07-24
Cuenca,35,2014-12-23
Badajoz,41,2020-10-09
Badajoz,26,2021-05-15
Sevilla,14,2021-09-12
Pontevedra,4,2015-02-03
Lugo,-2,2019-05-29
Cordoba,28,2016-07-27
Ciudad Real,10,2020-02-17
Murcia,49,2015-03-29
Almeria,-14,2011-04-02
Tarragona,39,2020-07-02
Cordoba,-18,2020-01-26
Caceres,-16,2015-06-20
Zamora,46,2020-08-27
Almeria,20,2010-10-22
Alicante,-3,2015-08-09
Ciudad Real,38,2011-08-30
Guipuzcoa,-11,2012-09-19
Tarragona,-14,2017-08-26
Caceres,22,2013-08-08
Castellon,-10,2013-02-01
Orense,45,2013-06-17
Valladolid,39,2016-01-29
Albacete,30,2012-07-21
Valladolid,18,2016-10-13
Leon,41,2011-12-18
Orense,17,2010-11-23
Huesca,-4,2014-02-20
Tarragona,-17,2019-01-21
Madrid,-11,2015-11-09
Malaga,48,2011-02-26
Cordoba,45,2021-02-04
Santa Cruz de Tenerife,48,2021-10-13
Zamora,-14,2019-02-14
Caceres,3,2016-05-16
Cuenca,-2,2016-04-24
Sevilla,19,2011-10-27
Castellon,8,2013-05-11
Cadiz,27,2020-03-30
Badajoz,5,2013-05-13
Las Palmas,29,2019-10-08
Navarra,33,2011-09-01
Vizcaya,-16,2020-05-12
Murcia,5,2014-08-06
Teruel,24,2010-03-02
Badajoz,30,2020-05-12
Las Palmas,-8,2019-11-23
Malaga,39,2019-01-22
Navarra,19,2015-12-05
Islas Baleares,14,2021-05-25
Soria,-6,2020-11-25
Guipuzcoa,25,2019-12-07
Cuenca,-14,2012-10-27
Soria,37,2018-11-04
La Coruna,18,2018-05-30
Jaen,1,2014-12-25
Gerona,5,2016-11-09
Castellon,30,2019-01-30
Huesca,44,2011-09-06
Cuenca,26,2018-05-04
Cordoba,16,2013-07-10
Alava,27,2018-12-01
La Coruna,16,2016-04-05
Salamanca,35,2017-02-12
Caceres,24,2017-11-15
Murcia,45,2016-04-20
La Rioja,18,2012-04-05
Cordoba,-1,2013-08-13
Cadiz,35,2013-03-25
La Rioja,-11,2017-06-19
Guipuzcoa,-5,2020-02-07
Alava,21,2012-07-17
Guadalajara,1,2018-08-01
Huesca,11,2010-09-30
Lerida,34,2013-09-16
Lugo,18,2017-05-12
Jaen,-1,2016-01-28
Alicante,11,2012-09-21
La Rioja,-10,2010-07-16
Ciudad Real,46,2019-10-22
Teruel,32,2010-12-19
Asturias,6,2016-11-12
Cantabria,-12,2021-03-01
Tarragona,20,2014-02-08
Albacete,-13,2015-11-10
Vizcaya,13,2013-06-17
Teruel,-9,2019-04-26
Leon,41,2014-02-26
Albacete,1,2020-03-15
Cuenca,29,2017-11-24
Albacete,-10,2020-01-28
Albacete,26,2019-02-17
Vizcaya,-11,2021-10-12
Palencia,49,2010-05-25
Asturias,13,2015-09-24
Pontevedra,39,2010-11-07
Santa Cruz de Tenerife,-15,2019-02-19
Soria,-18,2014-06-03
Badajoz,-20,2017-02-20
Segovia,4,2014-10-26
Cadiz,6,2019-07-28
Valladolid,-11,2020-11-23
Madrid,49,2016-01-12
Teruel,42,2018-12-09
La Rioja,-20,2010-12-18
Burgos,24,2014-09-01
Gerona,-6,2012-03-16
Islas Baleares,20,2015-12-21
Lugo,34,2013-10-09
Almeria,-18,2017-12-24
Vizcaya,20,2017-10-10
Alava,11,2020-09-15
Toledo,4,2012-09-07
Asturias,1,2018-05-26
Leon,-10,2014-07-11
Tarragona,21,2017-03-14
Granada,-1,2012-05-18
Barcelona,6,2020-04-29
Palencia,20,2021-09-01
Navarra,2,2021-02-10
Pontevedra,46,2015-07-07
Alicante,23,2015-07-13
Salamanca,47,2021-08-26
Navarra,-11,2015-03-27
Barcelona,42,2015-11-21
La Rioja,31,2016-09-19
Valencia,28,2013-10-01
Alava,10,2010-08-19
Ciudad Real,1,2014-10-18
Valencia,47,2011-08-02
Segovia,-3,2017-04-08
Jaen,16,2011-01-24
Castellon,-5,2014-01-11
Guadalajara,23,2016-09-05
Gerona,40,2016-03-12
Malaga,14,2012-04-08
Badajoz,33,2012-12-03
Avila,5,2013-04-25
Asturias,-16,2015-01-19
Salamanca,30,2017-03-29
Caceres,20,2015-05-23
Toledo,27,2021-11-16
Madrid,43,2019-01-04
Islas Baleares,8,2012-03-19
Avila,8,2019-04-14
Zaragoza,-1,2013-07-26
Cadiz,22,2012-01-29
Guadalajara,1,2018-11-14
Valencia,33,2010-01-11
Huesca,37,2021-05-03
Toledo,-16,2018-12-17
Islas Baleares,31,2013-03-24
Lerida,32,2016-12-25
La Coruna,37,2016-12-04
Cordoba,45,2017-09-21
Leon,1,2016-03-30
Burgos,37,2015-04-30
Lerida,41,2021-05-18
Palencia,24,2013-08-12
Granada,-19,2017-05-30
Las Palmas,32,2017-03-08
Badajoz,35,2012-12-24
Alava,34,2019-02-25
Gerona,-16,2011-01-15
Castellon,27,2018-12-14
Salamanca,-10,2017-10-10
La Rioja,9,2018-10-29
Valencia,-3,2011-08-30
Jaen,-4,2016-07-01
Santa Cruz de Tenerife,48,2015-11-14
Tarragona,-17,2016-02-20
Guadalajara,-12,2014-06-17
Cadiz,1,2012-03-26
Albacete,10,2016-05-06
Pontevedra,49,2012-09-04
Cadiz,40,2011-12-05
Las Palmas,35,2012-12-28
Guadalajara,45,2010-11-30
La Coruna,28,2013-05-26
Almeria,31,2014-01-12
La Rioja,44,2020-10-02
Lerida,34,2020-08-11
Gerona,42,2021-03-12
Palencia,40,2018-05-12
Alicante,-5,2016-03-04
Guipuzcoa,-12,2015-11-14
Vizcaya,35,2013-05-12
Zaragoza,26,2021-07-11
Sevilla,29,2013-04-23
Vizcaya,-19,2018-08-16
Huelva,-15,2015-09-29
Asturias,-8,2019-06-01
Pontevedra,15,2021-04-06
Almeria,34,2017-02-17
Gerona,-15,2014-03-07
Las Palmas,3,2011-01-11
Lerida,28,2012-12-05
Teruel,-7,2011-12-21
Toledo,25,2013-06-02
Barcelona,18,2013-11-27
Soria,37,2015-11-11
Badajoz,27,2012-06-21
Segovia,3,2021-02-14
Zaragoza,-3,2019-02-08
Valencia,10,2020-02-28
Valladolid,36,2019-12-30
Huesca,11,2015-09-01
Badajoz,25,2014-08-19
Alicante,38,2010-09-20
Islas Baleares,0,2010-05-12
Cadiz,-16,2017-04-21
Cadiz,40,2010-01-06
Huelva,8,2014-08-22
Granada,2,2011-08-17
Islas Baleares,4,2014-05-15
Valencia,22,2017-02-09
Las Palmas,26,2019-10-03
Almeria,-19,2012-09-24
Huesca,46,2011-12-10
Navarra,39,2012-06-29
Orense,14,2013-03-09
Sevilla,-2,2021-08-29
Cuenca,-3,2016-08-05
Leon,19,2010-05-11
La Coruna,24,2019-03-06
Lugo,-14,2018-11-28
La Coruna,12,2013-07-04
Albacete,29,2012-04-25
Cantabria,26,2020-01-05
Santa Cruz de Tenerife,-6,2017-11-25
Vizcaya,8,2017-11-22
Valencia,-17,2016-04-18
Badajoz,26,2010-12-07
Sevilla,25,2013-06-16
Islas Baleares,-20,2016-01-27
Navarra,-2,2011-09-27
Pontevedra,10,2017-08-30
Valladolid,17,2014-07-10
Orense,20,2017-10-25
Cantabria,38,2015-08-29
Alava,46,2011-11-13
Salamanca,10,2011-07-22
Barcelona,8,2015-08-13
La Coruna,41,2021-02-18
Leon,30,2021-06-08
Pontevedra,26,2013-08-20
Cantabria,46,2011-05-07
Palencia,25,2015-03-24
Cordoba,-10,2017-12-06
Zamora,-10,2014-07-23
Almeria,33,2021-11-11
Guipuzcoa,49,2014-03-04
Zamora,33,2013-08-30
Huelva,30,2016-02-04
Barcelona,2,2017-10-15
Tarragona,14,2016-08-25
Lugo,34,2010-12-15
Alicante,24,2011-06-08
Burgos,-10,2017-09-12
Sevilla,22,2010-07-14
Orense,-19,2016-07-28
Santa Cruz de Tenerife,-17,2012-07-01
Granada,11,2021-09-08
Santa Cruz de Tenerife,29,2017-11-01
Navarra,29,2015-06-30
Zaragoza,-10,2012-10-02
Sevilla,-11,2018-09-29
Cuenca,42,2017-06-03
Huesca,36,2021-06-24
Sevilla,13,2021-12-22
Caceres,-1,2020-04-21
Malaga,24,2014-11-19
Pontevedra,6,2021-06-07
Toledo,7,2014-06-06
Teruel,-12,2016-06-10
Cuenca,-12,2015-02-09
Valladolid,-16,2015-10-21
Malaga,15,2013-04-25
Guipuzcoa,16,2016-04-18
Islas Baleares,20,2014-06-22
Guadalajara,32,2018-05-02
Zamora,15,2017-06-11
Alicante,20,2020-11-06
Burgos,20,2012-07-24
Guipuzcoa,15,2016-06-10
Murcia,26,2020-09-13
Alicante,49,2017-08-13
Valladolid,9,2017-08-06
Santa Cruz de Tenerife,7,2010-06-05
La Coruna,-17,2011-07-19
Huelva,-1,2016-04-11
Alicante,-1,2017-11-11
Almeria,-15,2021-03-08
Cuenca,27,2011-03-17
Madrid,-14,2020-05-06
Madrid,40,2021-02-27
Granada,35,2013-02-12
Cantabria,25,2015-09-14
Jaen,-16,2021-05-21
Soria,-8,2021-07-06
Burgos,42,2013-05-07
Cordoba,49,2019-12-31
Granada,1,2019-10-31
Murcia,-7,2011-06-13
Almeria,-15,2021-07-09
Zaragoza,30,2021-10-09
Albacete,32,2010-06-11
Islas Baleares,11,2013-03-24
Granada,21,2013-01-30
Jaen,33,2018-06-14
Salamanca,-7,2020-02-24
Santa Cruz de Tenerife,13,2013-05-29
Lugo,20,2013-11-23
Lugo,9,2015-08-29
Valencia,-4,2020-08-05
Valladolid,-16,2015-12-30
Segovia,9,2014-11-27
Barcelona,33,2011-10-09
Soria,49,2015-03-01
Las Palmas,35,2010-08-18
Palencia,-10,2015-01-14
Pontevedra,7,2019-06-18
Soria,-4,2019-03-17
Toledo,-18,2020-07-01
Burgos,27,2020-09-02
Sevilla,6,2018-05-23
Pontevedra,1,2011-05-26
La Rioja,14,2011-10-17
Badajoz,2,2018-03-12
Cantabria,44,2015-05-25
Lerida,9,2018-05-31
Barcelona,31,2020-11-25
Cuenca,38,2013-12-16
Castellon,0,2017-10-05
La Coruna,-2,2018-01-02
Islas Baleares,18,2018-10-11
Vizcaya,30,2018-05-18
Zaragoza,38,2013-01-17
Lerida,-3,2015-11-14
Ciudad Real,20,2010-09-06
Navarra,49,2017-04-05
La Rioja,-8,2021-04-24
Murcia,-5,2010-01-25
Madrid,2,2021-06-08
Alicante,22,2011-03-01
Santa Cruz de Tenerife,1,2019-10-22
Ciudad Real,13,2018-01-04
Gerona,48,2017-08-21
Gerona,14,2012-06-03
Barcelona,3,2021-09-06
Islas Baleares,12,2010-02-17
Tarragona,-2,2018-07-21
Lerida,-13,2020-03-11
Barcelona,11,2012-07-26
Murcia,49,2014-03-11
Badajoz,6,2017-04-26
Burgos,43,2021-01-26
Leon,47,2017-04-24
Santa Cruz de Tenerife,4,2011-04-13
Tarragona,17,2015-11-30
Alava,25,2021-02-01
Avila,-4,2010-12-25
Huesca,33,2016-03-20
Cordoba,-4,2010-11-27
Granada,36,2010-07-27
Asturias,38,2019-04-18
Santa Cruz de Tenerife,-12,2016-09-03
Sevilla,14,2010-12-26
Zamora,47,2018-04-15
Lerida,12,2010-07-13
Alicante,32,2021-11-19
Asturias,13,2016-08-18
Segovia,44,2012-10-16
Caceres,37,2021-09-15
Granada,18,2019-11-03
Teruel,29,2017-08-06
Toledo,5,2016-05-02
Navarra,-7,2015-10-17
Barcelona,17,2010-08-30
Guadalajara,24,2011-10-26
Cuenca,21,2012-05-09
Lerida,-12,2016-01-30
Orense,2,2014-09-21
Segovia,-20,2017-02-19
Teruel,-9,2021-06-11
Cadiz,36,2012-10-10
Toledo,-9,2020-01-27
Soria,22,2021-06-03
Lugo,31,2017-05-14
Soria,-17,2018-11-16
Huesca,13,2014-12-17
Albacete,-7,2018-10-30
Caceres,3,2011-11-16
Huesca,40,2019-10-26
Lerida,35,2013-10-26
Islas Baleares,37,2017-06-22
Santa Cruz de Tenerife,43,2013-12-09
Alicante,1,2010-04-07
Jaen,23,2016-12-13
Avila,43,2014-10-18
Asturias,29,2014-11-06
Lerida,8,2016-02-27
Burgos,42,2021-11-20
Segovia,22,2014-10-25
Ciudad Real,19,2019-11-04
Cadiz,12,2018-09-19
Madrid,39,2011-09-25
Avila,-8,2010-07-19
Orense,-1,2017-06-09
Segovia,45,2011-10-26
Asturias,35,2011-10-16
Gerona,27,2012-03-08
Leon,-10,2010-12-05
Barcelona,10,2016-11-14
Palencia,21,2018-02-23
Cantabria,5,2015-01-29
Guipuzcoa,-1,2012-07-02
Cadiz,27,2019-08-11
Ciudad Real,26,2018-03-03
Leon,15,2021-11-15
Ciudad Real,38,2015-09-02
Valladolid,39,2019-04-17
Vizcaya,49,2021-09-07
Orense,0,2021-07-26
Avila,18,2019-12-01
Soria,18,2017-10-31
Segovia,-4,2019-04-23
Murcia,27,2010-08-23
Islas Baleares,20,2015-02-09
Cuenca,19,2018-07-01
Jaen,39,2019-02-05
Navarra,34,2012-01-27
Alava,42,2017-10-29
Granada,36,2013-10-11
Albacete,16,2020-03-28
Santa Cruz de Tenerife,8,2016-11-17
Lerida,78,2019-10-03
Cuenca,30,2012-07-13
Madrid,-20,2016-01-16
Lerida,-17,2020-01-10
Asturias,5,2021-04-26
Granada,3,2020-04-23
Huesca,37,2018-08-14
Navarra,33,2020-11-04
Teruel,8,2015-04-27
Zamora,11,2019-05-20
Avila,-9,2015-04-11
Santa Cruz de Tenerife,44,2016-05-31
Zamora,4,2018-05-28
Albacete,35,2010-08-22
Valladolid,-13,2010-05-16
Huelva,-6,2017-03-11
Cantabria,-20,2010-01-19
Vizcaya,4,2013-05-09
Vizcaya,-17,2010-06-09
Albacete,40,2021-09-25
Cordoba,39,2010-10-24
Guipuzcoa,33,2018-10-30
Navarra,9,2011-03-04
Asturias,-17,2013-01-15
Huesca,32,2015-11-08
Huesca,22,2016-07-12
Tarragona,46,2014-08-21
Huelva,20,2010-08-23
Tarragona,6,2017-05-06
Jaen,-8,2020-04-24
Burgos,18,2020-11-25
Lugo,24,2020-06-23
Soria,31,2017-04-18
Cordoba,1,2015-01-05
Huelva,34,2012-09-07
Orense,-5,2018-10-12
Malaga,-14,2016-10-02
Ciudad Real,-2,2012-07-23
Pontevedra,5,2015-12-22
Madrid,3,2020-03-01
Cordoba,30,2015-12-24
Teruel,5,2014-07-08
Sevilla,9,2015-03-30
Cadiz,24,2017-07-31
Islas Baleares,9,2020-11-13
Sevilla,19,2011-05-29
Alava,31,2019-06-19
Islas Baleares,-19,2021-08-09
Pontevedra,19,2018-01-16
Lerida,22,2015-10-22
Avila,5,2016-03-07
Madrid,-11,2013-07-12
Santa Cruz de Tenerife,43,2011-12-21
Teruel,18,2012-06-15
Jaen,21,2015-04-20
Lugo,37,2011-10-08
Vizcaya,17,2015-05-22
Jaen,38,2013-10-24
Gerona,1,2012-11-13
Santa Cruz de Tenerife,10,2012-06-28
Cadiz,-12,2016-07-01
Caceres,9,2017-10-23
Islas Baleares,2,2020-09-14
Valladolid,48,2011-07-06
Segovia,18,2013-05-15
Alava,-18,2010-08-16
Leon,33,2015-08-05
Tarragona,5,2019-12-02
Avila,45,2010-08-07
Cadiz,46,2010-03-15
Islas Baleares,29,2015-04-27
Huesca,39,2011-02-21
Almeria,5,2019-11-04
Almeria,-11,2019-05-06
Cadiz,2,2018-07-01
Tarragona,0,2021-12-12
Soria,-12,2010-05-25
La Coruna,45,2018-05-20
Palencia,38,2015-04-23
La Rioja,39,2015-02-14
Navarra,22,2020-09-02
Toledo,42,2020-08-10
Segovia,0,2020-03-23
Barcelona,20,2010-05-23
Navarra,16,2020-08-11
Lugo,17,2011-09-04
Ciudad Real,-3,2012-07-30
Guipuzcoa,8,2019-03-24
Zaragoza,14,2016-12-04
Cordoba,25,2013-10-05
Badajoz,-10,2014-06-24
Soria,30,2012-11-13
Malaga,43,2017-03-31
Caceres,30,2021-05-06
Vizcaya,40,2017-09-26
Cordoba,-5,2021-10-24
Toledo,11,2010-06-08
Jaen,42,2012-08-23
Pontevedra,21,2010-10-31
Pontevedra,-19,2021-07-10
Ciudad Real,3,2017-10-03
Cadiz,-1,2016-06-29
Huesca,23,2017-12-22
Palencia,3,2018-10-27
Caceres,14,2012-08-21
Madrid,36,2021-02-13
Tarragona,34,2021-08-28
Lerida,18,2012-11-02
Almeria,18,2020-06-30
Alava,-3,2011-05-31
Leon,-11,2015-08-15
Badajoz,39,2010-12-03
Cuenca,41,2010-07-01
Granada,-15,2016-12-29
